,CustomerID,BikeBuyer,AvgMonthSpend,MiddleName,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated
146,18687,1,52.95,C,7728 Morengo Court,0,Burlingame,California,United States,94010,373-555-0118,1991-01-20,Graduate Degree,Professional,F,M,1,1,1,2,128877,2017-03-06
147,25906,1,49.93,A,9896 Walkim Court,0,Findon,South Australia,Australia,5023,1 (11) 500 555-0161,1964-04-02,High School,Skilled Manual,F,S,1,2,1,1,55000,2017-03-06
148,22969,0,48.8,E,1040 Greenbush Drive,0,Newton,British Columbia,Canada,V2L3W8,918-555-0185,1995-09-27,High School,Skilled Manual,F,S,0,1,0,0,50910,2017-03-06
149,29397,1,52.42,E,"2408, rue Maillard",0,Paris,Seine (Paris),France,75003,1 (11) 500 555-0143,1985-05-14,Partial College,Skilled Manual,M,M,1,2,1,1,57493,2017-03-06
150,25702,1,53.16,E,Holzstr 1333,0,Essen,Hamburg,Germany,45001,1 (11) 500 555-0171,1962-04-14,Partial College,Clerical,F,S,1,0,1,1,82095,2017-03-06
151,12346,0,56.7,A,9266 Trees Drive,0,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0115,1995-05-22,Bachelors,Professional,M,S,0,2,0,0,136001,2017-03-06
152,18272,1,51.04,E,4298 Chestnut Ave.,0,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0138,1987-04-17,Bachelors,Management,F,M,1,3,0,0,104443,2017-03-06
153,25159,0,49.99,C,1635 Carmel Dr,0,Seattle,Washington,United States,98104,818-555-0126,1984-07-27,Partial College,Skilled Manual,F,S,0,1,0,0,59013,2017-03-06
154,25368,0,56.33,A,7550 Carzino Ct,# 1,Seattle,Washington,United States,98104,455-555-0126,1979-07-04,Partial College,Skilled Manual,M,S,0,1,0,0,54240,2017-03-06
155,13369,1,50.8,C,3447 Mozden Lane,0,Edmonds,Washington,United States,98020,263-555-0151,1967-08-17,Bachelors,Management,F,M,1,3,0,2,103150,2017-03-06
156,18059,1,53.12,E,4546 Fieldcrest Dr.,0,Walla Walla,Washington,United States,99362,934-555-0118,1980-05-14,Partial College,Management,F,M,1,3,1,2,108823,2017-03-06
157,12522,0,53.95,A,"882, place du Tertre",0,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0197,1996-09-07,High School,Clerical,F,S,0,2,0,0,77300,2017-03-06
158,16375,1,49.8,A,5689 Almondtree Circle,0,Spring Valley,California,United States,91977,165-555-0161,1977-08-23,Partial College,Clerical,F,M,1,2,0,1,82308,2017-03-06
159,17683,0,56.22,A,9745 Hillridge Way,0,Lincoln Acres,California,United States,91950,852-555-0167,1978-01-17,Graduate Degree,Professional,F,S,1,1,0,0,129719,2017-03-06
160,14990,0,46.38,J,Wallstr 824,0,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0160,1996-01-26,Partial College,Manual,M,S,0,0,0,0,36588,2017-03-06
161,29201,0,50.38,E,4228 Creekside Drive,0,Berkeley,California,United States,94704,976-555-0195,1977-05-18,Partial College,Clerical,F,S,1,3,0,0,81053,2017-03-06
162,15111,1,48.62,A,"22, rue du Puits Dixme",0,Paris,Seine (Paris),France,75002,1 (11) 500 555-0166,1971-09-09,High School,Manual,F,M,1,0,2,2,35160,2017-03-06
163,25772,0,57.32,S,Bundesallee 7576,0,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0196,1976-11-05,High School,Skilled Manual,M,S,1,1,0,0,57655,2017-03-06
164,12178,1,57.36,A,9551 Jones Rd,0,Portland,Oregon,United States,97205,168-555-0113,1974-05-11,Partial High School,Skilled Manual,M,M,1,2,1,1,61513,2017-03-06
165,14083,1,48.84,A,748 Whitehall Drive,0,Kirkland,Washington,United States,98033,239-555-0122,2000-11-03,High School,Skilled Manual,M,M,0,0,0,0,57933,2017-03-06
166,14281,1,54.84,K,4609 Parkway Drive,0,Vancouver,British Columbia,Canada,V7L 4J4,478-555-0188,1993-07-06,Bachelors,Management,M,S,0,2,0,0,104429,2017-03-06
167,19895,1,52.5,J,8211 Fremont Street,0,Burbank,California,United States,91502,291-555-0134,1972-02-23,High School,Manual,M,M,1,0,0,2,32494,2017-03-06
168,11137,0,48.28,A,2457 Matterhorn Court,0,Spokane,Washington,United States,99202,557-555-0146,1998-07-20,High School,Skilled Manual,F,M,0,2,0,0,51293,2017-03-06
169,19042,1,49.99,W,Celler Weg 30,0,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0121,1965-05-12,Partial College,Clerical,M,M,1,3,1,2,78805,2017-03-06
170,14690,0,48.21,D,Brunnenstr 11,0,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0193,2000-01-21,Partial High School,Manual,M,S,0,1,0,0,33244,2017-03-06
171,20331,1,59.27,A,4052 Mt. Wilson Way,0,Bellingham,Washington,United States,98225,713-555-0188,1982-06-06,Partial College,Manual,M,M,1,1,1,1,30115,2017-03-06
172,16928,1,50.3,M,7793 Kaski Ln.,0,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0117,1966-10-21,Partial College,Skilled Manual,M,S,1,1,1,1,55404,2017-03-06
173,12013,0,47.46,A,7421 Lavetta Way,0,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0130,1973-03-07,Partial College,Manual,F,S,0,0,0,0,34165,2017-03-06
174,17530,1,53.79,A,7521 Partridge Dr.,0,Puyallup,Washington,United States,98371,364-555-0114,1976-05-21,High School,Skilled Manual,M,M,1,2,1,2,57132,2017-03-06
175,27131,0,52.2,M,742 Grasswood Ct.,0,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0178,1989-08-16,Graduate Degree,Professional,M,S,1,2,0,0,132560,2017-03-06
176,26110,1,54.72,A,9910 North Wateroak Ct,0,Burien,Washington,United States,98168,847-555-0149,1974-11-05,High School,Skilled Manual,M,M,1,1,1,2,53062,2017-03-06
177,13343,1,52.93,G,1732 Pine Creek Way,0,Westminster,British Columbia,Canada,V3L 1E7,907-555-0122,1962-09-25,Bachelors,Clerical,F,M,1,0,1,2,79950,2017-03-06
178,29138,1,57.56,E,1367 Sheppard Way,0,Woodland Hills,California,United States,91364,598-555-0125,1983-02-13,Bachelors,Clerical,M,M,1,2,0,1,83167,2017-03-06
179,22522,1,51.78,C,Zur Lindung 7,0,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0149,1982-04-13,Partial College,Clerical,M,S,1,0,0,0,77729,2017-03-06
180,18161,1,48.36,M,"67, cours Mirabeau",0,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0118,1973-10-07,Partial College,Skilled Manual,F,M,1,1,1,1,54058,2017-03-06
181,27571,1,50.5,A,7772 Golden Meadow,0,Colma,California,United States,94014,784-555-0116,1979-04-21,Graduate Degree,Clerical,F,M,1,1,0,2,87071,2017-03-06
182,16500,0,47.15,A,9196 Landana Dr.,0,Renton,Washington,United States,98055,393-555-0113,1995-02-20,High School,Manual,F,S,0,0,0,0,26818,2017-03-06
183,14881,1,49.83,A,9127 Pinnacle Drive,0,Bremerton,Washington,United States,98312,921-555-0181,1973-11-10,Bachelors,Skilled Manual,M,M,1,0,0,2,52630,2017-03-06
184,26384,1,54.85,J,"29, rue des Grands Champs",0,Paris,Seine (Paris),France,75006,1 (11) 500 555-0120,1976-08-03,Partial College,Clerical,M,M,1,2,0,2,83410,2017-03-06
185,26162,1,51.33,A,7367 Wests Way,0,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0157,1980-08-10,Partial College,Clerical,F,M,1,2,1,2,83299,2017-03-06
186,27398,0,50.72,L,1006 Deercreek Ln,0,Torrance,California,United States,90505,362-555-0194,1963-09-01,Bachelors,Skilled Manual,F,S,1,1,1,1,54201,2017-03-06
187,13710,1,53.04,M,3142 Broadway St.,0,Oak Bay,British Columbia,Canada,V8P,923-555-0137,1986-07-14,Graduate Degree,Professional,F,S,1,2,0,0,133136,2017-03-06
188,21252,1,51.53,G,3312 Tanager Court,0,Metchosin,British Columbia,Canada,V9,743-555-0148,1999-02-16,Partial High School,Skilled Manual,M,S,0,2,0,0,60371,2017-03-06
189,14911,1,48.65,J,2895 Churchill Dr,0,Westminster,British Columbia,Canada,V3L 1E7,725-555-0142,1977-02-19,Partial College,Skilled Manual,F,M,1,1,1,2,55220,2017-03-06
190,22102,0,53.81,P,5253 Harris Court,0,Salem,Oregon,United States,97301,936-555-0183,1980-02-08,Partial College,Clerical,M,M,1,1,0,2,85098,2017-03-06
191,28082,1,54.8,R,6237 El Rancho Dr.,0,Puyallup,Washington,United States,98371,556-555-0155,1988-08-01,Bachelors,Professional,M,S,1,2,0,0,129013,2017-03-06
192,29044,1,55.82,L,1869 Pine Hallow Rd.,0,Portland,Oregon,United States,97205,443-555-0140,1988-03-02,Bachelors,Management,F,S,0,2,0,0,106013,2017-03-06
193,26800,1,51.39,A,593 Chatworth,0,Downey,California,United States,90241,836-555-0132,1996-10-07,Partial College,Clerical,F,S,0,2,0,0,77922,2017-03-06
194,16392,0,51.2,A,"54, rue de Fontfroide",0,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0127,1988-10-09,Graduate Degree,Management,F,M,1,3,0,0,104734,2017-03-06
195,11961,0,53.98,A,6318 Merriewood Dr.,0,Berkeley,California,United States,94704,297-555-0150,1993-06-24,Partial College,Clerical,F,S,0,2,0,0,83202,2017-03-06
196,25001,1,50.08,W,9115 Arthur Rd.,0,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0190,1964-02-26,High School,Skilled Manual,M,M,1,1,1,2,61391,2017-03-06
197,21494,0,52.24,A,5298 Green View Court,0,N. Vancouver,British Columbia,Canada,V7L 4J4,534-555-0145,1971-09-09,High School,Clerical,F,S,1,0,0,0,82687,2017-03-06
198,21128,0,50.99,A,Wertheimer Straße 854,0,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0185,1995-06-20,Partial College,Clerical,M,S,0,1,0,0,83361,2017-03-06
199,15720,1,47.93,A,756 Palm Dr,0,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0159,1994-07-26,Bachelors,Skilled Manual,F,M,0,2,0,0,57161,2017-03-06
200,15048,1,54.16,H,6126 Virgil Street,0,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0111,1981-06-19,Graduate Degree,Management,F,M,1,3,1,2,109320,2017-03-06
201,26631,0,58.64,A,7752 Sunset Meadows Ln.,0,Newport Beach,California,United States,92625,765-555-0118,1980-03-01,Partial College,Manual,M,M,1,1,1,2,27866,2017-03-06
202,20082,0,49.64,A,2384 Encinal Place,0,Oak Bay,British Columbia,Canada,V8P,115-555-0148,1973-02-24,High School,Skilled Manual,F,S,1,1,0,0,53889,2017-03-06
203,22147,1,48.5,L,1307 Horseshoe Circle,0,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0152,1967-04-17,Partial High School,Skilled Manual,M,M,1,0,0,2,53916,2017-03-06
204,16522,0,48.52,A,2190 Rock Creek Way,0,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0137,1999-07-05,High School,Skilled Manual,F,M,0,1,0,0,56880,2017-03-06
205,22201,1,53.51,R,8812 Dianda Dr.,0,Townsville,Queensland,Australia,4810,1 (11) 500 555-0144,1977-01-05,High School,Clerical,F,M,1,3,1,2,85533,2017-03-06
206,25972,0,51.35,A,3187 Westwood Court,0,W. Linn,Oregon,United States,97068,461-555-0112,1983-07-05,Bachelors,Management,F,S,1,1,0,0,109072,2017-03-06
207,17885,0,52.17,A,"18, boulevard d´Albi",0,Paris,Seine (Paris),France,75003,1 (11) 500 555-0140,1982-01-21,Graduate Degree,Management,M,M,1,4,0,2,110148,2017-03-06
208,13419,1,55.47,A,3747 Likins Avenue,0,Bremerton,Washington,United States,98312,123-555-0127,1985-06-23,Partial College,Management,F,M,1,2,1,2,103959,2017-03-06
209,15827,0,49.34,A,1201 Ricardo Drive,0,Edmonds,Washington,United States,98020,444-555-0142,1999-05-07,High School,Skilled Manual,F,S,0,1,0,0,54230,2017-03-06
210,26644,1,54.91,E,4795 Hawthorne Dr.,0,Port Orchard,Washington,United States,98366,169-555-0133,1978-04-21,Bachelors,Professional,F,S,1,2,0,0,133903,2017-03-06
211,20335,1,57.12,M,6121 Pebble Glen Drive,0,Colma,California,United States,94014,128-555-0129,1982-05-05,Bachelors,Clerical,M,S,1,1,0,0,79311,2017-03-06
212,28170,1,49.84,P,2251 Temple Drive,0,Glendale,California,United States,91203,941-555-0186,1981-01-21,Partial College,Clerical,F,M,1,2,0,2,84084,2017-03-06
213,26306,1,51.55,J,6685 Norris Court,0,Fremont,California,United States,94536,464-555-0163,1989-04-26,Bachelors,Skilled Manual,M,S,0,2,0,0,54821,2017-03-06
214,14739,1,56.89,J,9120 Springfield Drive,0,La Jolla,California,United States,92806,189-555-0168,1974-09-26,Partial College,Clerical,M,M,1,2,1,2,77748,2017-03-06
215,19748,0,46.82,A,4228 Pacheco St.,0,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0196,1966-06-21,High School,Manual,M,M,1,0,2,2,27122,2017-03-06
216,14969,1,50.43,E,Altendorfer Straße 930,0,Dresden,Hessen,Germany,1071,1 (11) 500 555-0128,1983-04-06,Partial College,Skilled Manual,M,S,0,0,0,0,62520,2017-03-06
217,22061,0,48.2,C,7156 Rose Dr.,0,Cerritos,California,United States,90703,753-555-0135,1998-09-20,Partial College,Skilled Manual,F,S,0,1,0,0,55096,2017-03-06
218,21464,1,54.53,A,7910 Mary Dr.,0,Langford,British Columbia,Canada,V9,489-555-0193,1965-04-09,Bachelors,Clerical,M,M,1,2,1,2,83229,2017-03-06
219,23570,0,48.28,K,7047 Terra Granda,0,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0165,1959-08-03,Bachelors,Skilled Manual,F,M,1,0,0,3,60347,2017-03-06
220,11259,0,47.03,C,3623 Barquentine Court,0,Salem,Oregon,United States,97301,230-555-0139,1985-03-27,Partial College,Manual,F,M,0,0,1,1,27006,2017-03-06
221,23631,0,53.02,R,"663, rue de Longchamp",0,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0182,1969-03-05,High School,Skilled Manual,M,S,1,0,0,0,56071,2017-03-06
222,17165,1,48.04,E,7509 Sanford St.,0,Lakewood,California,United States,90712,110-555-0177,1970-07-14,Partial College,Skilled Manual,M,S,1,0,0,0,51705,2017-03-06
223,28860,1,61.69,M,1296 Bishop Court,0,Novato,California,United States,94947,443-555-0192,1986-05-24,Graduate Degree,Clerical,M,M,1,0,1,2,87993,2017-03-06
224,21309,1,50.37,A,1093 Gatter Court,0,San Gabriel,California,United States,91776,986-555-0182,1975-01-25,Partial College,Clerical,F,M,1,2,0,2,81913,2017-03-06
225,18266,1,51.84,A,950 Normal Ave.,0,Melton,Victoria,Australia,3337,1 (11) 500 555-0128,1983-10-15,Bachelors,Skilled Manual,F,S,0,0,0,0,55838,2017-03-06
226,26936,0,48.47,A,Brunnenstr 95,0,Dresden,Hessen,Germany,1071,1 (11) 500 555-0184,1979-02-21,Partial College,Manual,F,S,0,1,0,0,32924,2017-03-06
227,19540,1,52.44,R,4598 Rhea Ct,0,Kirkland,Washington,United States,98033,207-555-0172,1979-10-03,Bachelors,Professional,F,M,1,2,2,2,136633,2017-03-06
228,23475,0,45.77,A,2354 Crown Ct,0,Bremerton,Washington,United States,98312,132-555-0165,1954-07-15,Graduate Degree,Manual,M,M,1,1,0,3,28954,2017-03-06
229,15557,0,54.57,A,105 Woodruff Ln.,0,Oakland,California,United States,94611,222-555-0198,1980-08-14,Partial College,Clerical,M,M,1,1,0,1,78271,2017-03-06
230,28144,1,52.55,A,5995 Olivera Rd.,0,Yakima,Washington,United States,98901,730-555-0157,1994-08-23,Partial College,Skilled Manual,M,S,0,0,0,0,54082,2017-03-06
231,25222,1,51.15,A,5722 Hemlock Ave.,0,Melton,Victoria,Australia,3337,1 (11) 500 555-0178,1981-04-21,Partial College,Management,F,S,1,2,0,0,102019,2017-03-06
232,24481,1,55.31,K,3697 W St.,0,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0168,1978-07-17,Bachelors,Skilled Manual,M,M,1,1,0,2,58336,2017-03-06
233,26137,1,50.93,A,2467 Clearland Circle,0,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0149,1987-04-08,Bachelors,Management,M,M,1,2,0,0,106235,2017-03-06
234,28577,0,55.78,A,6659 Poplar Street,0,Issaquah,Washington,United States,98027,593-555-0113,1986-05-08,Graduate Degree,Professional,M,M,1,1,0,2,132506,2017-03-06
235,22223,1,52.04,A,6857 Medina Drive,0,Mill Valley,California,United States,94941,213-555-0111,1977-04-11,Partial College,Skilled Manual,F,M,1,0,2,2,61547,2017-03-06
236,16903,1,54.78,P,4113 Pershing Dr,0,Santa Cruz,California,United States,95062,502-555-0164,1958-08-02,Graduate Degree,Professional,M,S,1,2,1,1,134871,2017-03-06
237,12277,0,48.52,A,4698 Royal Oak Rd.,0,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0194,1989-04-22,High School,Skilled Manual,F,S,0,1,0,0,51970,2017-03-06
238,23849,1,52.94,A,3803 Frayne Lane,0,Marysville,Washington,United States,98270,399-555-0195,1991-01-04,Graduate Degree,Professional,F,S,1,3,0,0,129017,2017-03-06
239,27965,0,49.82,A,5175 Elm Rd.,0,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0111,1969-05-13,High School,Skilled Manual,F,S,1,1,0,0,51980,2017-03-06
240,18258,0,53.85,M,3747 W. Landing Avenue,0,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0132,1988-04-23,Bachelors,Management,F,S,0,1,0,0,107530,2017-03-06
241,15469,1,49.84,L,7172 Parkway Drive,0,Santa Cruz,California,United States,95062,133-555-0176,1990-10-28,Graduate Degree,Clerical,M,M,1,1,0,1,80444,2017-03-06
242,24412,1,52.54,A,8544 Dewing Avenue,0,Coronado,California,United States,92118,845-555-0113,1982-09-01,Partial College,Management,F,S,1,2,0,0,105715,2017-03-06
243,29260,1,53.76,S,3177 Dover Way,0,Colma,California,United States,94014,208-555-0112,1955-05-27,Graduate Degree,Clerical,M,S,1,0,0,1,77151,2017-03-06
244,19547,0,50.68,A,6097 Mt. Mckinley Ct.,0,Imperial Beach,California,United States,91932,601-555-0132,1978-02-15,Bachelors,Clerical,F,M,1,1,0,2,81669,2017-03-06
245,28680,0,53.33,R,8358 Lightwood Drive,0,Milwaukie,Oregon,United States,97222,956-555-0121,1986-10-09,Graduate Degree,Clerical,F,S,0,2,0,0,81432,2017-03-06
246,21877,1,49.64,A,6403 Madhatter Circle,0,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0112,1996-08-13,Bachelors,Manual,M,S,0,0,0,0,34298,2017-03-06
247,20141,0,50.55,M,6662 Torino Court,0,Dunkerque,Nord,France,59140,1 (11) 500 555-0128,1978-12-12,Bachelors,Management,F,M,1,1,0,2,107934,2017-03-06
248,27061,1,55.18,A,6028 D St.,0,Port Hammond,British Columbia,Canada,V6B 3P7,189-555-0173,1993-09-02,Graduate Degree,Management,F,S,0,2,0,0,109457,2017-03-06
249,23147,1,48.71,P,5256 Chickpea Ct.,0,Newport Beach,California,United States,92625,561-555-0113,1990-01-09,Bachelors,Skilled Manual,M,M,0,1,1,1,54266,2017-03-06
250,14169,0,45.07,E,"965, rue Philibert-Delorme",0,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0126,1988-04-16,High School,Manual,F,S,0,0,0,0,26150,2017-03-06
251,19142,1,65.29,R,4575 Pinehurst Court,0,San Gabriel,California,United States,91776,914-555-0114,1986-11-09,Graduate Degree,Management,M,M,1,3,1,2,112302,2017-03-06
252,20199,1,52.28,L,2061 Matchstick Drive,0,Newport Beach,California,United States,92625,894-555-0112,1979-09-27,Graduate Degree,Clerical,F,M,1,3,1,1,81542,2017-03-06
253,12114,1,48.96,I,5466 Kaitlin Pl.,0,Metchosin,British Columbia,Canada,V9,385-555-0136,1971-11-07,High School,Skilled Manual,M,M,1,2,1,2,51854,2017-03-06
254,26343,1,49.83,A,1271 Yosemite Circle,0,Spokane,Washington,United States,99202,764-555-0112,1985-09-15,Bachelors,Skilled Manual,F,S,0,0,0,0,54153,2017-03-06
255,28322,0,60.95,C,7547 Delta Fair Blvd.,0,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0121,1984-01-23,Bachelors,Management,M,S,1,1,0,0,105736,2017-03-06
256,19498,1,49.02,A,9152 Rogers Ave.,0,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0120,1999-02-03,Partial College,Skilled Manual,F,S,0,2,0,0,54626,2017-03-06
257,14131,1,49.95,A,5671 Dimaggio Way,0,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0169,1998-08-16,Bachelors,Clerical,M,M,0,2,0,0,83144,2017-03-06
258,15157,1,52.19,A,3994 Rancho View Drive,0,N. Vancouver,British Columbia,Canada,V7L 4J4,892-555-0110,1961-01-11,Graduate Degree,Professional,M,M,1,2,2,2,135029,2017-03-06
259,11199,1,48.37,A,8948 Chinquapin Court,0,Burlingame,California,United States,94010,413-555-0174,1966-11-06,Bachelors,Skilled Manual,F,M,1,0,0,2,52476,2017-03-06
260,28902,0,51.68,A,Knaackstr 756,0,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0113,1973-11-16,Bachelors,Clerical,F,S,1,0,0,0,84807,2017-03-06
261,12016,1,47.45,A,7440 Dorset Way,0,Colma,California,United States,94014,335-555-0184,1995-12-13,High School,Manual,F,S,0,0,0,0,36634,2017-03-06
262,16065,0,52.34,W,9595 Zion Avenue,0,National City,California,United States,91950,707-555-0112,1989-07-21,Bachelors,Clerical,F,S,0,3,0,0,84866,2017-03-06
263,27085,1,51.3,A,410 Cardinet Drive,0,Newton,British Columbia,Canada,V2M1S6,202-555-0153,1990-10-02,Bachelors,Clerical,M,M,1,1,1,2,79867,2017-03-06
264,12707,0,48.34,A,8985 Camino Segundo,0,Sedro Woolley,Washington,United States,98284,441-555-0164,1961-09-28,Graduate Degree,Skilled Manual,M,M,1,0,0,2,51783,2017-03-06
265,15046,1,49.91,A,5056 Argyll Ave,0,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0134,1963-11-18,Graduate Degree,Skilled Manual,F,M,1,1,1,2,55768,2017-03-06
266,21710,1,53.74,A,2332 Treat Blvd,0,Royal Oak,British Columbia,Canada,V8X,978-555-0123,1978-11-05,Partial College,Clerical,F,M,1,2,1,2,80690,2017-03-06
267,24292,1,46.58,A,892 Southbrook Drive,0,Glendale,California,United States,91203,960-555-0155,1994-03-06,High School,Manual,F,M,0,0,0,0,30247,2017-03-06
268,28225,1,54.01,A,4032 La Salle Ave,0,San Diego,California,United States,92102,904-555-0173,1977-09-13,Partial College,Clerical,M,M,1,2,0,2,83705,2017-03-06
269,19101,0,50.76,A,9293 Liscome Way,0,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0170,1990-12-07,Bachelors,Management,F,S,0,2,0,0,106597,2017-03-06
270,24775,1,48.95,M,9531 Harrison Street,0,Colma,California,United States,94014,588-555-0133,1991-12-27,Graduate Degree,Skilled Manual,F,M,0,0,1,2,60958,2017-03-06
271,17608,1,63.85,S,7217 Mt. Wilson Way,0,Renton,Washington,United States,98055,636-555-0121,1985-07-15,Bachelors,Management,M,S,1,2,0,0,111130,2017-03-06
272,25440,1,48.03,L,5186 Hamiliton Ave.,0,Concord,California,United States,94519,254-555-0119,1985-04-08,Bachelors,Skilled Manual,M,M,1,0,0,1,53604,2017-03-06
273,24290,0,48.55,L,1551 Logan Ct,0,Bellingham,Washington,United States,98225,108-555-0180,1994-10-17,High School,Skilled Manual,F,M,0,1,0,0,57269,2017-03-06
274,18599,1,51.94,J,9249 Martin St,0,Issaquah,Washington,United States,98027,283-555-0130,1984-04-08,Bachelors,Skilled Manual,M,S,0,2,0,0,61287,2017-03-06
275,23548,0,49.88,A,6630 Ham Court,0,Vancouver,British Columbia,Canada,V7L 4J4,172-555-0197,1996-08-25,High School,Clerical,F,S,0,1,0,0,77098,2017-03-06
276,14271,1,47.88,A,658 Cardinal Dr,0,Spokane,Washington,United States,99202,649-555-0138,1994-03-03,High School,Skilled Manual,M,M,0,2,0,0,52607,2017-03-06
277,16221,1,56.86,A,7682 Fern Leaf Lane,0,Burien,Washington,United States,98168,487-555-0115,1973-05-14,Bachelors,Professional,M,M,1,2,0,2,130743,2017-03-06
278,20366,1,50.77,A,1707 Piper Ridge Court,0,Grossmont,California,United States,91941,999-555-0152,1980-09-03,High School,Skilled Manual,M,M,1,0,1,2,59358,2017-03-06
